variant_id,article_number,product_id
1273,199 038 206,251
1274,199 038 207,251
1275,199 038 208,251
1304,193 017 107,252
1305,193 017 108,252
1306,193 017 109,252
1307,193 017 110,252
1308,193 017 111,252
1309,193 017 112,252
1310,193 017 113,252
1311,193 017 114,252
1312,193 017 115,252
1313,193 017 116,252
1314,193 017 117,252
1315,193 017 118,252
1316,193 017 119,252
1317,193 017 120,252
1318,193 017 121,252
1319,193 017 122,252
1320,193 017 123,252
1415,193 135 009,253
1416,193 135 010,253
1417,193 135 019,253
1418,193 135 020,253
1419,193 135 029,253
1420,193 135 030,253
1421,193 135 039,253
1422,193 135 040,253
1423,193 135 041,253
1424,193 135 049,253
1425,193 135 050,253
1426,193 135 051,253
1427,193 135 059,253
1428,193 135 060,253
1429,193 135 061,253
1430,193 135 069,253
1431,193 135 070,253
1432,193 135 071,253
1433,193 135 079,253
1434,193 135 080,253
1435,193 135 081,253
1386,720 920 756,254
1387,720 920 754,254
1388,720 920 757,254
1389,720 920 763,254
1390,720 920 764,254
1391,720 920 765,254
1392,720 920 758,254
1393,720 920 766,254
1394,720 920 767,254
1395,720 920 768,254
1396,720 920 771,254
1397,720 920 759,254
1398,720 920 772,254
1399,720 920 773,254
1400,720 920 776,254
1401,720 920 777,254
1402,720 920 760,254
1403,720 920 778,254
1404,720 920 781,254
1405,720 920 782,254
1406,720 920 783,254
1407,720 920 761,254
1436,720 920 721,255
1437,720 920 731,255
1438,720 920 711,255
1082,799 350 364,256
1540,753 700 611,257
1541,753 700 612,257
1542,753 700 613,257
1543,753 700 614,257
1544,753 700 615,257
1545,753 700 616,257
1546,753 700 617,257
1547,753 700 618,257
1548,753 700 619,257
1549,753 700 620,257
1550,753 700 621,257
1551,753 700 622,257
1552,753 700 623,257
1553,753 700 624,257
1554,753 700 625,257
1555,753 700 626,257
1556,753 700 627,257
1557,753 700 628,257
1558,753 700 629,257
1627,779 740 006,258
1628,779 737 006,258
1629,779 740 008,258
1630,779 737 008,258
1631,779 740 010,258
1632,779 737 010,258
1633,779 740 012,258
1634,779 737 012,258
1635,779 740 014,258
1636,779 737 014,258
1637,779 740 016,258
1638,779 737 016,258
1639,779 740 017,258
1640,779 737 017,258
1641,779 740 018,258
1642,779 737 018,258
1643,779 740 020,258
1644,779 737 020,258
1645,779 740 022,258
1646,779 737 022,258
1647,779 724 924,258
1648,779 721 924,258
1649,779 724 925,258
1650,779 721 925,258
1651,779 724 926,258
1652,779 721 926,258
1653,779 724 927,258
1654,779 721 927,258
1655,779 724 928,258
1656,779 721 928,258
1657,779 724 929,258
1658,779 721 929,258
1659,779 724 930,258
1660,779 721 930,258
1661,709 026 391,259
1662,709 026 392,259
1663,709 026 207,259
1664,709 026 203,259
1665,709 026 206,259
1666,709 026 211,259
1667,709 026 214,259
1668,709 026 217,259
1669,709 026 220,259
1670,709 026 223,259
1671,709 026 230,259
1672,709 026 233,259
1673,709 026 242,259
1674,709 026 245,259
1675,709 026 248,259
1676,709 026 254,259
1677,709 026 257,259
1678,709 026 266,259
1679,709 026 269,259
1680,709 026 278,259
1681,709 026 281,259
1682,709 026 284,259
1683,709 026 290,259
1684,709 026 408,259
1685,709 026 293,259
1686,709 026 302,259
1687,709 026 409,259
1688,709 026 305,259
1689,709 026 308,259
1690,709 026 314,259
1691,709 026 410,259
1692,709 026 317,259
1693,709 026 326,259
1694,709 026 411,259
1695,709 026 329,259
1696,709 026 338,259
1697,709 026 340,259
1698,709 026 341,259
1699,709 026 350,259
1700,709 026 413,259
1701,709 026 353,259
1702,709 026 356,259
1703,709 026 362,259
1704,709 026 414,259
1705,709 026 365,259
1559,748 440 708,260
1560,749 440 708,260
1561,748 440 709,260
1562,749 440 709,260
1563,748 440 710,260
1564,749 440 710,260
1565,748 440 711,260
1566,749 440 711,260
1567,748 440 712,260
1568,749 440 712,260
1569,748 440 713,260
1570,749 440 713,260
1571,748 440 714,260
1572,749 440 714,260
1573,748 440 715,260
1574,749 440 715,260
1575,748 440 716,260
1576,749 440 716,260
1577,748 440 717,260
1578,749 440 717,260
1579,748 440 719,260
1580,749 440 719,260
1581,748 440 720,260
1582,749 440 720,260
1583,748 440 721,260
1584,749 440 721,260
1585,748 440 722,260
1586,749 440 722,260
1587,748 440 723,260
1588,749 440 723,260
1589,748 440 724,260
1590,749 440 724,260
1591,748 440 725,260
1592,749 440 725,260
1593,748 440 726,260
1594,749 440 726,260
1443,193 281 617,261
1517,753 800 096,262
1518,753 800 097,262
1519,753 800 098,262
1253,199 565 000,263
1254,199 565 001,263
1255,199 565 002,263
1256,199 565 003,263
1257,199 565 004,263
1258,199 565 005,263
1259,199 565 006,263
1260,199 565 020,263
1261,199 565 021,263
1262,199 565 022,263
1263,199 565 023,263
1264,199 565 024,263
1265,199 565 025,263
1266,199 565 026,263
1503,753 800 006,264
1504,753 800 031,264
1505,753 800 007,264
1506,753 800 032,264
1507,753 800 008,264
1508,753 800 009,264
1509,753 800 010,264
1510,753 800 011,264
1511,753 800 012,264
1512,753 800 013,264
1513,753 800 014,264
1514,753 800 015,264
1515,753 800 016,264
1516,753 800 017,264
1595,779 732 006,265
1596,779 729 006,265
1597,779 732 008,265
1598,779 729 008,265
1599,779 732 010,265
1600,779 729 010,265
1601,779 732 012,265
1602,779 729 012,265
1603,779 732 014,265
1604,779 729 014,265
1605,779 732 016,265
1606,779 729 016,265
1607,779 732 018,265
1608,779 729 018,265
1609,779 732 020,265
1610,779 729 020,265
1611,779 732 022,265
1612,779 729 022,265
1613,779 712 024,265
1614,779 709 024,265
1615,779 712 025,265
1616,779 709 025,265
1617,779 712 027,265
1618,779 709 027,265
1619,779 712 029,265
1620,779 709 029,265
1621,779 712 030,265
1622,779 709 030,265
1623,779 712 031,265
1624,779 709 031,265
1625,779 712 032,265
1626,779 709 032,265
1706,709 026 019,266
1707,709 026 012,266
1708,709 026 015,266
1709,709 026 016,266
1710,709 026 018,266
1711,709 026 027,266
1712,709 026 022,266
1713,709 026 024,266
1714,709 026 026,266
1715,709 026 039,266
1716,709 026 032,266
1717,709 026 035,266
1718,709 026 036,266
1719,709 026 038,266
1720,709 026 049,266
1721,709 026 042,266
1722,709 026 045,266
1723,709 026 046,266
1724,709 026 048,266
1725,709 026 058,266
1726,709 026 052,266
1727,709 026 054,266
1728,709 026 056,266
1729,709 026 067,266
1730,709 026 062,266
1731,709 026 063,266
1732,709 026 066,266
1733,709 026 070,266
1734,709 026 079,266
1735,709 026 072,266
1736,709 026 074,266
1737,709 026 076,266
1738,709 026 088,266
1739,709 026 082,266
1740,709 026 086,266
1741,709 026 094,266
1742,709 026 092,266
1743,709 026 096,266
1744,709 026 101,266
1745,709 026 102,266
1746,709 026 106,266
1747,709 026 105,266
1748,709 026 115,266
1749,709 026 116,266
1750,709 026 145,266
1751,709 026 127,266
1752,709 026 126,266
1753,709 026 910,266
1754,709 026 125,266
1755,709 026 123,266
1756,709 026 124,266
1757,709 026 132,266
1758,709 026 129,266
1759,709 026 131,266
1760,709 026 128,266
1761,709 026 140,266
1762,709 026 139,266
1763,709 026 138,266
1764,709 026 149,266
1765,709 026 147,266
1766,709 026 148,266
1767,709 026 159,266
1768,709 026 021,266
1769,709 026 158,266
1770,709 026 169,266
1771,709 026 172,266
1772,709 026 168,266
1773,709 026 179,266
1774,709 026 178,266
1775,709 026 189,266
1776,709 026 188,266
1777,709 026 199,266
1778,709 026 198,266
1779,709 026 183,266
1780,709 026 182,266
1781,709 026 191,266
1782,709 026 192,266
1783,709 026 184,266
1520,727 700 208,267
1521,727 700 209,267
1522,727 700 210,267
1523,727 700 211,267
1524,727 700 212,267
1525,727 700 313,267
1526,727 700 314,267
1527,727 700 315,267
1528,727 700 815,267
1529,727 700 716,267
1530,727 700 816,267
1531,727 700 717,267
1532,727 700 718,267
1533,727 700 719,267
1534,727 700 720,267
1535,727 700 721,267
1536,727 700 722,267
1537,727 700 723,267
1538,727 700 724,267
1539,727 700 725,267
1444,753 901 038,268
1445,753 901 042,268
1446,753 901 041,268
1447,753 901 048,268
1448,753 901 047,268
1449,753 901 046,268
1450,753 901 055,268
1451,753 901 054,268
1452,753 901 053,268
1453,753 901 052,268
1454,753 901 060,268
1455,753 901 059,268
1456,753 901 058,268
1457,753 901 063,268
1458,753 901 064,268
1459,753 901 065,268
1460,753 901 072,268
1461,753 901 071,268
1462,753 901 070,268
1463,753 901 078,268
1464,753 901 077,268
1465,753 901 076,268
1466,753 901 083,268
1467,753 901 082,268
1468,753 901 081,268
1469,753 901 080,268
1470,753 901 086,268
1471,753 901 087,268
1472,753 901 084,268
1473,753 901 085,268
1474,753 901 088,268
1475,753 901 090,268
1476,753 901 089,268
1477,753 901 032,268
1478,753 901 073,268
1479,753 901 074,268
1480,753 901 091,268
1481,753 901 075,268
1482,753 901 033,268
1483,753 901 066,268
1484,753 901 092,268
1485,753 901 034,268
1486,753 901 067,268
1487,753 901 096,268
1488,753 901 095,268
1489,753 901 094,268
1490,753 901 000,268
1491,753 901 068,268
1492,753 901 001,268
1493,753 901 002,268
1494,753 901 098,268
1495,753 901 099,268
1496,753 901 003,268
1497,753 901 011,268
1498,753 901 097,268
1499,753 901 005,268
1500,753 901 012,268
1501,753 901 013,268
1502,753 901 014,268
2051,727 960 105,269
2052,727 960 106,269
2053,727 960 107,269
2054,727 960 108,269
2055,727 960 109,269
2056,727 960 110,269
2057,727 960 111,269
2058,727 960 112,269
2059,727 960 113,269
2060,727 960 114,269
1949,700 645 210,270
1950,700 645 211,270
1951,700 645 212,270
1952,700 645 213,270
1953,700 645 214,270
1954,700 645 215,270
2146,727 550 506,271
2147,727 550 507,271
2148,727 550 508,271
2149,727 550 509,271
2150,727 550 510,271
2151,727 550 511,271
2076,727 914 266,272
2077,727 914 267,272
2078,727 914 268,272
2079,727 914 269,272
2080,727 914 270,272
2081,727 914 271,272
2114,727 510 155,273
2115,727 520 155,273
2116,727 510 156,273
2117,727 520 156,273
2118,727 510 157,273
2119,727 520 157,273
2120,727 510 158,273
2121,727 520 158,273
2122,727 510 159,273
2123,727 520 159,273
2124,727 510 160,273
2125,727 520 160,273
2126,727 510 161,273
2127,727 520 161,273
2128,727 510 192,273
2129,727 520 192,273
2130,727 510 193,273
2131,727 520 193,273
2132,727 510 194,273
2133,727 520 194,273
2069,727 910 205,274
2070,727 910 206,274
2071,727 910 207,274
2072,727 910 208,274
2073,727 910 209,274
2074,727 910 210,274
2075,727 910 211,274
2025,727 800 009,275
2026,727 800 010,275
2027,727 800 011,275
2028,727 800 012,275
2029,727 800 013,275
2030,727 800 014,275
1866,167 061 003,276
1867,167 061 004,276
1868,167 061 035,276
1869,167 061 036,276
1870,167 061 037,276
1871,167 061 038,276
1872,167 061 039,276
1873,167 061 040,276
1874,167 061 041,276
1875,167 061 012,276
1876,167 061 013,276
1877,167 061 014,276
1878,167 061 015,276
1879,167 061 016,276
1880,167 061 017,276
1784,167 480 710,277
1785,167 480 711,277
1786,167 480 712,277
1787,167 480 713,277
1788,167 480 714,277
1789,167 480 715,277
1790,167 480 716,277
1791,167 480 717,277
1792,167 480 718,277
1793,167 480 719,277
1794,167 480 720,277
1795,167 480 721,277
1796,167 480 722,277
1797,167 480 723,277
1798,167 480 724,277
1799,167 480 725,277
1800,167 480 726,277
1801,167 480 727,277
1802,167 480 728,277
1803,167 480 729,277
1804,167 480 730,277
1955,727 911 106,278
1956,727 911 107,278
1957,727 911 108,278
1958,727 911 109,278
1959,727 911 110,278
1960,727 911 111,278
1961,727 911 112,278
1962,727 911 113,278
1963,727 911 114,278
1964,727 911 115,278
1965,727 911 116,278
1966,727 911 117,278
1967,727 911 118,278
1968,727 911 119,278
1969,727 911 120,278
1970,727 911 121,278
1971,727 911 122,278
1972,727 911 123,278
1881,167 061 153,279
1882,167 061 155,279
1883,167 061 156,279
1884,167 061 157,279
1885,167 061 158,279
1886,167 061 159,279
1887,167 061 160,279
1888,167 061 161,279
1889,167 061 162,279
1890,167 061 163,279
1891,167 061 164,279
1892,167 061 165,279
1893,167 061 166,279
1894,167 061 167,279
2015,727 910 905,280
2016,727 910 906,280
2017,727 910 907,280
2018,727 910 908,280
2019,727 910 909,280
2020,727 910 910,280
2021,727 910 911,280
2022,727 910 912,280
2023,727 910 913,280
2024,727 910 914,280
2031,727 910 334,281
2032,727 910 338,281
2033,727 910 337,281
2034,727 910 342,281
2035,727 910 341,281
2036,727 910 348,281
2037,727 910 347,281
2038,727 910 346,281
2039,727 910 355,281
2040,727 910 354,281
2041,727 910 353,281
2042,727 910 352,281
2043,727 910 361,281
2044,727 910 360,281
2045,727 910 359,281
2046,727 910 358,281
2047,727 910 364,281
2048,727 910 371,281
2049,727 910 370,281
2050,727 910 376,281
1924,167 060 038,282
1925,167 060 039,282
1926,167 060 040,282
1927,167 060 041,282
1928,167 060 042,282
1929,167 060 043,282
1930,167 060 019,282
1931,167 060 020,282
1932,167 060 021,282
1933,167 060 022,282
1934,167 060 023,282
1935,167 060 024,282
1936,167 060 025,282
1828,319 032 000,283
1829,319 040 000,283
1830,319 050 000,283
1831,319 063 000,283
1832,319 075 000,283
1833,319 090 000,283
1834,319 110 000,283
1835,319 125 000,283
1836,319 140 000,283
1837,319 160 000,283
1838,319 180 000,283
1839,319 200 000,283
1840,319 225 000,283
1841,319 250 000,283
1842,319 280 000,283
1843,319 315 000,283
1844,319 355 000,283
1845,319 400 000,283
1846,319 450 000,283
1847,319 500 000,283
2134,727 530 306,284
2135,727 530 307,284
2136,727 530 308,284
2137,727 530 309,284
2138,727 530 310,284
2139,727 530 311,284
1973,727 900 006,285
1974,727 900 007,285
1985,727 150 105,286
1986,727 150 106,286
1987,727 150 107,286
1988,727 150 108,286
1989,727 150 109,286
1990,727 150 110,286
1991,727 150 111,286
1992,727 150 112,286
1993,727 150 113,286
1994,727 150 114,286
1995,727 200 105,287
1996,727 200 106,287
1997,727 200 107,287
1998,727 200 108,287
1999,727 200 109,287
2000,727 200 110,287
2001,727 200 111,287
2002,727 200 112,287
2003,727 200 113,287
2004,727 200 114,287
1910,173 061 153,288
1911,173 061 155,288
1912,173 061 156,288
1913,173 061 157,288
1914,173 061 158,288
1915,173 061 159,288
1916,173 061 160,288
1917,173 061 161,288
1918,173 061 162,288
1919,173 061 163,288
1920,173 061 164,288
1921,173 061 165,288
1922,173 061 166,288
1923,173 061 167,288
1805,167 481 027,289
1806,167 481 028,289
1807,167 481 029,289
2102,727 960 406,290
2103,727 960 407,290
2104,727 960 408,290
2105,727 960 409,290
2106,727 960 610,290
2107,727 960 611,290
2082,727 910 505,291
2083,727 910 506,291
2084,727 910 507,291
2085,727 910 508,291
2086,727 910 509,291
2087,727 910 510,291
2088,727 910 511,291
2089,727 914 555,292
2090,727 914 556,292
2091,727 914 557,292
2092,727 914 558,292
2093,727 914 559,292
2094,727 914 560,292
2095,727 914 561,292
1937,700 649 934,293
1938,700 649 935,293
1939,700 649 936,293
1940,766 106 011,293
1941,766 106 012,293
1942,766 106 013,293
1943,766 106 014,293
1944,766 106 015,293
1945,766 106 016,293
1946,766 106 017,293
1947,766 106 018,293
1948,766 106 019,293
2169,724 600 655,294
2170,724 600 656,294
2171,724 600 657,294
2172,724 600 658,294
2173,724 600 659,294
2174,724 600 660,294
2175,724 600 661,294
2065,727 200 206,295
2066,727 200 207,295
2067,727 200 208,295
2068,727 200 209,295
1808,167 480 680,296
1809,167 480 681,296
1810,167 480 682,296
1811,167 480 683,296
1812,167 480 684,296
1813,167 480 685,296
1814,167 480 686,296
1815,167 480 687,296
1816,167 480 688,296
1817,167 480 689,296
1818,167 480 690,296
1819,167 480 691,296
1820,167 480 692,296
1821,167 480 693,296
1822,167 480 694,296
1823,167 480 695,296
1824,167 480 696,296
1825,167 480 697,296
1975,727 100 105,297
1976,727 100 106,297
1977,727 100 107,297
1978,727 100 108,297
1979,727 100 109,297
1980,727 100 110,297
1981,727 100 111,297
1982,727 100 112,297
1983,727 100 113,297
1984,727 100 114,297
1826,727 900 006,298
1827,727 900 007,298
1895,173 061 003,299
1896,173 061 004,299
1897,173 061 005,299
1898,173 061 006,299
1899,173 061 007,299
1900,173 061 008,299
1901,173 061 009,299
1902,173 061 010,299
1903,173 061 011,299
1904,173 061 012,299
1905,173 061 013,299
1906,173 061 014,299
1907,173 061 015,299
1908,173 061 016,299
1909,173 061 017,299
2176,724 600 705,300
2177,724 600 706,300
2178,724 600 707,300
2179,724 600 708,300
2180,724 600 709,300
2181,724 600 710,300
2182,724 600 711,300
2206,720 600 236,301
2207,720 600 237,301
2208,720 600 238,301
2209,720 600 239,301
2210,720 600 240,301
