symbol,value,unit,variant_id,product_id
DN,25,mm,84,25
L,73,mm,84,25
L1,36,mm,84,25
z,16,mm,84,25
H,75,mm,84,25
d,40,mm,85,25
D,90,mm,85,25
DN,32,mm,85,25
L,81,mm,85,25
L1,40,mm,85,25
z,21,mm,85,25
H,85,mm,85,25
d,40,mm,86,25
D,90,mm,86,25
DN,32,mm,86,25
L,81,mm,86,25
L1,40,mm,86,25
z,21,mm,86,25
H,88,mm,86,25
d,50,mm,87,25
D,90,mm,87,25
DN,40,mm,87,25
L,88,mm,87,25
L1,44,mm,87,25
z,24,mm,87,25
H,94,mm,87,25
d,50,mm,88,25
D,90,mm,88,25
DN,40,mm,88,25
L,88,mm,88,25
L1,44,mm,88,25
z,24,mm,88,25
H,97,mm,88,25
d,63,mm,89,25
D,110,mm,89,25
DN,50,mm,89,25
L,97,mm,89,25
L1,48,mm,89,25
z,29,mm,89,25
H,113,mm,89,25
d,63,mm,90,25
D,110,mm,90,25
DN,50,mm,90,25
L,97,mm,90,25
L1,48,mm,90,25
z,29,mm,90,25
H,116,mm,90,25
d,75,mm,91,25
D,125,mm,91,25
DN,65,mm,91,25
L,110,mm,91,25
L1,55,mm,91,25
z,35,mm,91,25
H,99,mm,91,25
d,75,mm,92,25
D,125,mm,92,25
DN,65,mm,92,25
L,110,mm,92,25
L1,55,mm,92,25
z,35,mm,92,25
H,102,mm,92,25
d,90,mm,93,25
D,140,mm,93,25
DN,80,mm,93,25
L,123,mm,93,25
L1,62,mm,93,25
z,42,mm,93,25
H,113,mm,93,25
d,90,mm,94,25
D,140,mm,94,25
DN,80,mm,94,25
L,123,mm,94,25
L1,62,mm,94,25
z,42,mm,94,25
H,116,mm,94,25
d,110,mm,95,25
D,160,mm,95,25
DN,100,mm,95,25
L,148,mm,95,25
L1,72,mm,95,25
z,56,mm,95,25
H,128,mm,95,25
d,110,mm,96,25
D,160,mm,96,25
DN,100,mm,96,25
L,148,mm,96,25
L1,72,mm,96,25
z,56,mm,96,25
H,131,mm,96,25
d,140,mm,97,25
D,200,mm,97,25
DN,125,mm,97,25
L,169,mm,97,25
L1,84,mm,97,25
z,66,mm,97,25
H,190,mm,97,25
d,140,mm,98,25
D,200,mm,98,25
DN,125,mm,98,25
L,169,mm,98,25
L1,84,mm,98,25
z,66,mm,98,25
H,190,mm,98,25
d,32,mm,213,26
L,132,mm,213,26
L1,36,mm,213,26
z,118,mm,213,26
Gewicht,"0,183",kg,213,26
Gewinde,Rp,,213,26
Zoll,¾,inch,213,26
d,32,mm,214,26
L,132,mm,214,26
L1,36,mm,214,26
z,116,mm,214,26
Gewicht,"0,208",kg,214,26
Gewinde,Rp,,214,26
Zoll,⅞,inch,214,26
d,32,mm,215,26
L,132,mm,215,26
L1,36,mm,215,26
z,115,mm,215,26
Gewicht,"0,233",kg,215,26
Gewinde,Rp,,215,26
Zoll,1,inch,215,26
d,40,mm,216,26
L,157,mm,216,26
L1,40,mm,216,26
z,141,mm,216,26
Gewicht,"0,600",kg,216,26
Gewinde,Rp,,216,26
Zoll,1 ¼,inch,216,26
d,50,mm,217,26
L,150,mm,217,26
L1,44,mm,217,26
z,128,mm,217,26
Gewicht,"0,641",kg,217,26
Gewinde,Rp,,217,26
Zoll,1 ½,inch,217,26
d,63,mm,218,26
L,164,mm,218,26
L1,48,mm,218,26
z,140,mm,218,26
Gewicht,"1,133",kg,218,26
Gewinde,Rp,,218,26
Zoll,2,inch,218,26
d,32,mm,205,27
d1 SDR,25-32,mm,205,27
DN,11,mm,205,27
PN,25,bar,205,27
D,70,mm,205,27
L,132,mm,205,27
L1,36,mm,205,27
L2,80,mm,205,27
Gewicht,"0,229",kg,205,27
d,32,mm,176,28
Gewinde,G,,176,28
Zoll,¾,inch,176,28
SDR,11,,176,28
DN,25,mm,176,28
Gewicht,"0,224",kg,176,28
D,70,mm,176,28
L,135,mm,176,28
L1,36,mm,176,28
z,126,mm,176,28
d,32,mm,177,28
Gewinde,G,,177,28
Zoll,1,inch,177,28
SDR,11,,177,28
DN,25,mm,177,28
Gewicht,"0,263",kg,177,28
D,70,mm,177,28
L,135,mm,177,28
L1,36,mm,177,28
z,129,mm,177,28
d,32,mm,178,28
Gewinde,G,,178,28
Zoll,1 ¼,inch,178,28
SDR,11,,178,28
DN,25,mm,178,28
Gewicht,"0,335",kg,178,28
D,108,mm,178,28
L,137,mm,178,28
L1,36,mm,178,28
z,129,mm,178,28
d,40,mm,179,28
Gewinde,G,,179,28
Zoll,1 ¼,inch,179,28
SDR,11,,179,28
DN,32,mm,179,28
Gewicht,"0,569",kg,179,28
D,78,mm,179,28
L,155,mm,179,28
L1,40,mm,179,28
z,148,mm,179,28
d,40,mm,180,28
Gewinde,G,,180,28
Zoll,1 ½,inch,180,28
SDR,11,,180,28
DN,32,mm,180,28
Gewicht,"0,650",kg,180,28
D,116,mm,180,28
L,157,mm,180,28
L1,40,mm,180,28
z,148,mm,180,28
d,50,mm,181,28
Gewinde,G,,181,28
Zoll,1 ½,inch,181,28
SDR,11,,181,28
DN,40,mm,181,28
Gewicht,"0,801",kg,181,28
D,88,mm,181,28
L,164,mm,181,28
L1,44,mm,181,28
z,154,mm,181,28
d,63,mm,182,28
Gewinde,G,,182,28
Zoll,2,inch,182,28
SDR,11,,182,28
DN,50,mm,182,28
Gewicht,"1,310",kg,182,28
D,101,mm,182,28
L,186,mm,182,28
L1,48,mm,182,28
z,170,mm,182,28
d,32,mm,219,29
Gewinde,G,,219,29
Zoll,¾,inch,219,29
SDR,11,,219,29
L,133,mm,219,29
L1,36,mm,219,29
z,126,mm,219,29
d,32,mm,220,29
Gewinde,G,,220,29
Zoll,⅞,inch,220,29
SDR,11,,220,29
L,135,mm,220,29
L1,36,mm,220,29
z,129,mm,220,29
d,32,mm,221,29
Gewinde,G,,221,29
Zoll,1,inch,221,29
SDR,11,,221,29
L,135,mm,221,29
L1,36,mm,221,29
z,129,mm,221,29
d,40,mm,222,29
Gewinde,G,,222,29
Zoll,1 ¼,inch,222,29
SDR,11,,222,29
L,155,mm,222,29
L1,40,mm,222,29
z,148,mm,222,29
d,40,mm,223,29
Gewinde,G,,223,29
Zoll,1 ½,inch,223,29
SDR,11,,223,29
L,157,mm,223,29
L1,40,mm,223,29
z,148,mm,223,29
d,50,mm,224,29
Gewinde,G,,224,29
Zoll,1 ½,inch,224,29
SDR,11,,224,29
L,164,mm,224,29
L1,44,mm,224,29
z,154,mm,224,29
d,63,mm,225,29
Gewinde,G,,225,29
Zoll,2,inch,225,29
SDR,11,,225,29
L,186,mm,225,29
L1,48,mm,225,29
z,170,mm,225,29
d,32,mm,191,30
DN,11,mm,191,30
D,108,mm,191,30
L,211,mm,191,30
L1,36,mm,191,30
z1,107,mm,191,30
z2,104,mm,191,30
d,40,mm,192,30
DN,11,mm,192,30
D,116,mm,192,30
L,234,mm,192,30
L1,40,mm,192,30
z1,118,mm,192,30
z2,117,mm,192,30
d,50,mm,193,30
DN,11,mm,193,30
D,126,mm,193,30
L,247,mm,193,30
L1,44,mm,193,30
z1,124,mm,193,30
z2,123,mm,193,30
d,63,mm,194,30
DN,11,mm,194,30
D,139,mm,194,30
L,268,mm,194,30
L1,48,mm,194,30
z1,136,mm,194,30
z2,132,mm,194,30
d,75,mm,195,30
DN,11,mm,195,30
D,151,mm,195,30
L,303,mm,195,30
L1,55,mm,195,30
z1,154,mm,195,30
z2,149,mm,195,30
d,90,mm,196,30
DN,11,mm,196,30
D,166,mm,196,30
L,293,mm,196,30
L1,62,mm,196,30
z1,149,mm,196,30
z2,144,mm,196,30
d,110,mm,197,30
DN,11,mm,197,30
D,186,mm,197,30
L,321,mm,197,30
L1,72,mm,197,30
z1,162,mm,197,30
z2,159,mm,197,30
d,32,mm,226,31
L1,36,mm,226,31
z,130,mm,226,31
Gewinde,R,,226,31
Zoll,½,inch,226,31
Gewicht,"0,188",kg,226,31
d,32,mm,227,31
L1,36,mm,227,31
z,134,mm,227,31
Gewinde,R,,227,31
Zoll,¾,inch,227,31
Gewicht,"0,196",kg,227,31
d,32,mm,228,31
L1,36,mm,228,31
z,134,mm,228,31
Gewinde,R,,228,31
Zoll,1,inch,228,31
Gewicht,"0,206",kg,228,31
d,40,mm,229,31
L1,40,mm,229,31
z,156,mm,229,31
Gewinde,R,,229,31
Zoll,1 ¼,inch,229,31
Gewicht,"0,608",kg,229,31
d,50,mm,230,31
L1,44,mm,230,31
z,168,mm,230,31
Gewinde,R,,230,31
Zoll,1 ½,inch,230,31
Gewicht,"0,986",kg,230,31
d,63,mm,231,31
L1,48,mm,231,31
z,179,mm,231,31
Gewinde,R,,231,31
Zoll,2,inch,231,31
Gewicht,"1,433",kg,231,31
d,32,mm,183,32
Gewinde,R,,183,32
Zoll,1,inch,183,32
SDR,11,,183,32
DN,25,mm,183,32
EUR,"103,32",,183,32
Gewicht,"0,310",kg,183,32
D,108,mm,183,32
L,147,mm,183,32
L1,36,mm,183,32
z1,107,mm,183,32
z2,40,mm,183,32
d,40,mm,184,32
Gewinde,R,,184,32
Zoll,1 ¼,inch,184,32
SDR,11,,184,32
DN,32,mm,184,32
EUR,"201,60",,184,32
Gewicht,"0,538",kg,184,32
D,116,mm,184,32
L,163,mm,184,32
L1,40,mm,184,32
z1,117,mm,184,32
z2,46,mm,184,32
d,50,mm,185,32
Gewinde,R,,185,32
Zoll,1 ½,inch,185,32
SDR,11,,185,32
DN,40,mm,185,32
EUR,"200,22",,185,32
Gewicht,"0,660",kg,185,32
D,126,mm,185,32
L,172,mm,185,32
L1,44,mm,185,32
z1,124,mm,185,32
z2,48,mm,185,32
d,63,mm,186,32
Gewinde,R,,186,32
Zoll,2,inch,186,32
SDR,11,,186,32
DN,50,mm,186,32
EUR,"279,82",,186,32
Gewicht,"1,073",kg,186,32
D,139,mm,186,32
L,191,mm,186,32
L1,48,mm,186,32
z1,136,mm,186,32
z2,55,mm,186,32
d,32,mm,134,33
D,75,mm,134,33
d COOL-FIT 4.0,,mm,134,33
d COOL-FIT 2.0,32,mm,134,33
closest inch,1,inch,134,33
d,32 - 50,mm,135,33
D,90,mm,135,33
d COOL-FIT 4.0,32,mm,135,33
d COOL-FIT 2.0,40 - 50,mm,135,33
closest inch,1 - 1 ½,inch,135,33
d,40 - 63,mm,136,33
D,110,mm,136,33
d COOL-FIT 4.0,40 - 50,mm,136,33
d COOL-FIT 2.0,63,mm,136,33
closest inch,1 ½ - 2,inch,136,33
d,63 - 75,mm,137,33
D,125,mm,137,33
d COOL-FIT 4.0,63,mm,137,33
d COOL-FIT 2.0,75,mm,137,33
closest inch,2 - 2 ½,inch,137,33
d,75 - 90,mm,138,33
D,140,mm,138,33
d COOL-FIT 4.0,75,mm,138,33
d COOL-FIT 2.0,90,mm,138,33
closest inch,2 ½ - 3,inch,138,33
d,90 - 110,mm,139,33
D,160,mm,139,33
d COOL-FIT 4.0,90,mm,139,33
d COOL-FIT 2.0,110,mm,139,33
closest inch,3 - 4,inch,139,33
d,110,mm,140,33
D,180,mm,140,33
d COOL-FIT 4.0,110,mm,140,33
d COOL-FIT 2.0,,mm,140,33
closest inch,4,inch,140,33
d,140,mm,141,33
D,200,mm,141,33
d COOL-FIT 4.0,,mm,141,33
d COOL-FIT 2.0,140,mm,141,33
closest inch,5,inch,141,33
d,160,mm,142,33
D,225,mm,142,33
d COOL-FIT 4.0,140,mm,142,33
d COOL-FIT 2.0,,mm,142,33
closest inch,5,inch,142,33
d,32,mm,157,34
DN,25,mm,157,34
D,70,mm,157,34
L,135,mm,157,34
L1,36,mm,157,34
z,126,mm,157,34
Gewinde,G ½,inch,157,34
Gewicht,"0,204",kg,157,34
d,32,mm,158,34
DN,25,mm,158,34
D,70,mm,158,34
L,135,mm,158,34
L1,36,mm,158,34
z,129,mm,158,34
Gewinde,G ¾,inch,158,34
Gewicht,"0,219",kg,158,34
d,32,mm,159,34
DN,25,mm,159,34
D,70,mm,159,34
L,135,mm,159,34
L1,36,mm,159,34
z,129,mm,159,34
Gewinde,G 1,inch,159,34
Gewicht,"0,317",kg,159,34
d,40,mm,160,34
DN,32,mm,160,34
D,78,mm,160,34
L,155,mm,160,34
L1,40,mm,160,34
z,148,mm,160,34
Gewinde,G 1 ¼,inch,160,34
Gewicht,"0,538",kg,160,34
d,40,mm,161,34
DN,32,mm,161,34
D,116,mm,161,34
L,157,mm,161,34
L1,40,mm,161,34
z,148,mm,161,34
Gewinde,G 1 ½,inch,161,34
Gewicht,"0,615",kg,161,34
d,50,mm,162,34
DN,40,mm,162,34
D,88,mm,162,34
L,164,mm,162,34
L1,44,mm,162,34
z,154,mm,162,34
Gewinde,G 1 ½,inch,162,34
Gewicht,"0,758",kg,162,34
d,63,mm,163,34
DN,50,mm,163,34
D,101,mm,163,34
L,186,mm,163,34
L1,48,mm,163,34
z,170,mm,163,34
Gewinde,G 2,inch,163,34
Gewicht,"1,237",kg,163,34
d,32,mm,248,35
L,136.0,mm,248,35
L1,36,mm,248,35
L2,29,mm,248,35
z1,107.0,mm,248,35
z2,10.0,mm,248,35
d,40,mm,249,35
L,150.0,mm,249,35
L1,40,mm,249,35
L2,33,mm,249,35
z1,117.5,mm,249,35
z2,11.0,mm,249,35
d,50,mm,250,35
L,158.5,mm,250,35
L1,44,mm,250,35
L2,34,mm,250,35
z1,124.5,mm,250,35
z2,12.5,mm,250,35
d,63,mm,251,35
L,175.0,mm,251,35
L1,48,mm,251,35
L2,39,mm,251,35
z1,136.0,mm,251,35
z2,13.5,mm,251,35
d,32,mm,232,36
L,132,mm,232,36
L1,36,mm,232,36
z,118,mm,232,36
Gewinde,Rp ½,inch,232,36
d,32,mm,233,36
L,132,mm,233,36
L1,36,mm,233,36
z,116,mm,233,36
Gewinde,Rp ¾,inch,233,36
d,32,mm,234,36
L,132,mm,234,36
L1,36,mm,234,36
z,115,mm,234,36
Gewinde,Rp 1,inch,234,36
d,40,mm,235,36
L,157,mm,235,36
L1,40,mm,235,36
z,141,mm,235,36
Gewinde,Rp 1 ¼,inch,235,36
d,50,mm,236,36
L,150,mm,236,36
L1,44,mm,236,36
z,128,mm,236,36
Gewinde,Rp 1 ½,inch,236,36
d,63,mm,237,36
L,164,mm,237,36
L1,48,mm,237,36
z,140,mm,237,36
Gewinde,Rp 2,inch,237,36
d,140,mm,314,37
D,200,mm,314,37
DN,125,mm,314,37
SDR,11,,314,37
PN,16,bar,314,37
Z,268,mm,314,37
Q1,84,mm,314,37
Q2,84,mm,314,37
Dos,244,mm,314,37
H,137,mm,314,37
M,100,mm,314,37
E,100,mm,314,37
Schlüsselweite,24,mm,314,37
d1,32,mm,109,38
PN,16,bar,109,38
z,49 + 4/2,mm,109,38
P1,39,mm,109,38
db1,"11,8",mm,109,38
d,d63 - d225,mm,109,38
D1,73,mm,109,38
D,75,mm,305,39
d COOL-FIT 2.0,32,mm,305,39
L,150,mm,305,39
H,60,mm,305,39
max Force COOL-FIT 2.0,"2,0",kN,305,39
closest inch,1,inch,305,39
Gewicht,"0,750",kg,305,39
D,90,mm,306,39
d COOL-FIT 4.0,32,mm,306,39
d COOL-FIT 2.0,40 - 50,mm,306,39
L,170,mm,306,39
H,60,mm,306,39
max Force COOL-FIT 4.0,"2,0",kN,306,39
max Force COOL-FIT 2.0,"3,0 / 5,0",kN,306,39
closest inch,1 - 1 ½,inch,306,39
Gewicht,"0,895",kg,306,39
D,110,mm,307,39
d COOL-FIT 4.0,40 - 50,mm,307,39
d COOL-FIT 2.0,63,mm,307,39
L,180,mm,307,39
H,60,mm,307,39
max Force COOL-FIT 4.0,"3,0 / 5,0",kN,307,39
max Force COOL-FIT 2.0,"8,0",kN,307,39
closest inch,1 ¼ - 2,inch,307,39
Gewicht,"0,904",kg,307,39
D,125,mm,308,39
d COOL-FIT 4.0,63,mm,308,39
d COOL-FIT 2.0,75,mm,308,39
L,215,mm,308,39
H,60,mm,308,39
max Force COOL-FIT 4.0,"8,0",kN,308,39
max Force COOL-FIT 2.0,"10,0",kN,308,39
closest inch,2 - 2 ½,inch,308,39
Gewicht,"1,103",kg,308,39
D,140,mm,309,39
d COOL-FIT 4.0,75,mm,309,39
d COOL-FIT 2.0,90,mm,309,39
L,220,mm,309,39
H,60,mm,309,39
max Force COOL-FIT 4.0,"10,0",kN,309,39
max Force COOL-FIT 2.0,"10,0",kN,309,39
closest inch,2 ½ - 3,inch,309,39
Gewicht,"1,188",kg,309,39
D,160,mm,310,39
d COOL-FIT 4.0,90,mm,310,39
d COOL-FIT 2.0,110,mm,310,39
L,255,mm,310,39
H,60,mm,310,39
max Force COOL-FIT 4.0,"10,0",kN,310,39
max Force COOL-FIT 2.0,"10,0",kN,310,39
closest inch,3 - 4,inch,310,39
Gewicht,"1,177",kg,310,39
D,180,mm,311,39
d COOL-FIT 4.0,110,mm,311,39
L,255,mm,311,39
H,60,mm,311,39
max Force COOL-FIT 4.0,"10,0",kN,311,39
closest inch,4,inch,311,39
Gewicht,"1,530",kg,311,39
D,200,mm,312,39
d COOL-FIT 2.0,140,mm,312,39
L,310,mm,312,39
H,60,mm,312,39
max Force COOL-FIT 2.0,"10,0",kN,312,39
closest inch,5,inch,312,39
Gewicht,"1,600",kg,312,39
D,225,mm,313,39
d COOL-FIT 4.0,140,mm,313,39
L,310,mm,313,39
H,60,mm,313,39
max Force COOL-FIT 4.0,"10,0",kN,313,39
closest inch,5,inch,313,39
Gewicht,"1,813",kg,313,39
d,32,mm,315,40
DN,25,mm,315,40
SDR,11,,315,40
PN,16,bar,315,40
Gewinde,Rp,,315,40
Zoll,¾,inch,315,40
L,107,mm,315,40
L1,36,mm,315,40
L2,69,mm,315,40
d,40,mm,316,40
DN,32,mm,316,40
SDR,11,,316,40
PN,16,bar,316,40
Gewinde,Rp,,316,40
Zoll,¾,inch,316,40
L,113,mm,316,40
L1,40,mm,316,40
L2,73,mm,316,40
d,50,mm,317,40
DN,40,mm,317,40
SDR,11,,317,40
PN,16,bar,317,40
Gewinde,Rp,,317,40
Zoll,¾,inch,317,40
L,117,mm,317,40
L1,44,mm,317,40
L2,73,mm,317,40
d,63,mm,318,40
DN,50,mm,318,40
SDR,11,,318,40
PN,16,bar,318,40
Gewinde,Rp,,318,40
Zoll,¾,inch,318,40
L,121,mm,318,40
L1,48,mm,318,40
L2,73,mm,318,40
d,75,mm,319,40
DN,65,mm,319,40
SDR,11,,319,40
PN,16,bar,319,40
Gewinde,Rp,,319,40
Zoll,¾,inch,319,40
L,128,mm,319,40
L1,55,mm,319,40
L2,73,mm,319,40
d,90,mm,320,40
DN,80,mm,320,40
SDR,11,,320,40
PN,16,bar,320,40
Gewinde,Rp,,320,40
Zoll,¾,inch,320,40
L,135,mm,320,40
L1,62,mm,320,40
L2,73,mm,320,40
d,110,mm,321,40
DN,100,mm,321,40
SDR,11,,321,40
PN,16,bar,321,40
Gewinde,Rp,,321,40
Zoll,¾,inch,321,40
L,145,mm,321,40
L1,72,mm,321,40
L2,73,mm,321,40
d,140,mm,322,40
DN,125,mm,322,40
SDR,11,,322,40
PN,16,bar,322,40
Gewinde,Rp,,322,40
Zoll,¾,inch,322,40
L,209,mm,322,40
L1,84,mm,322,40
L2,73,mm,322,40
d,160,mm,323,40
DN,150,mm,323,40
SDR,11,,323,40
PN,16,bar,323,40
Gewinde,Rp,,323,40
Zoll,¾,inch,323,40
L,193,mm,323,40
L1,90,mm,323,40
L2,73,mm,323,40
d,225,mm,324,40
DN,200,mm,324,40
SDR,11,,324,40
PN,16,bar,324,40
Gewinde,Rp,,324,40
Zoll,¾,inch,324,40
L,221,mm,324,40
L1,110,mm,324,40
L2,73,mm,324,40
d,32,mm,351,41
DN,25,mm,351,41
D2,82,mm,351,41
Gewicht,"0,160",kg,351,41
d,40,mm,352,41
DN,32,mm,352,41
D2,97,mm,352,41
Gewicht,"0,228",kg,352,41
d,50,mm,353,41
DN,40,mm,353,41
D2,97,mm,353,41
Gewicht,"0,282",kg,353,41
d,63,mm,354,41
DN,50,mm,354,41
D2,117,mm,354,41
Gewicht,"0,498",kg,354,41
d,75,mm,355,41
DN,65,mm,355,41
D2,132,mm,355,41
Gewicht,"0,935",kg,355,41
d,90,mm,356,41
DN,80,mm,356,41
D2,147,mm,356,41
Gewicht,"1,033",kg,356,41
d,32,mm,252,42
d1,11,mm,252,42
SDR,10,,252,42
L,132,mm,252,42
L1,36,mm,252,42
d,32,mm,345,43
DN,25,mm,345,43
PN,16,,345,43
SDR,11,,345,43
kv-Wert,700,l/min,345,43
D,135,mm,345,43
D1,97,mm,345,43
D2,82,mm,345,43
L,152,mm,345,43
L1,36,mm,345,43
H,72,mm,345,43
H1,36,mm,345,43
H2,12,mm,345,43
H3,11,mm,345,43
z,223,mm,345,43
z1,76,mm,345,43
z2,71,mm,345,43
M,M6,,345,43
Hole pattern,F05/F03,,345,43
Gewicht,"0,560",kg,345,43
EUR,"175,37",EUR,345,43
d,40,mm,346,43
DN,32,mm,346,43
PN,16,,346,43
SDR,11,,346,43
kv-Wert,1000,l/min,346,43
D,157,mm,346,43
D1,117,mm,346,43
D2,97,mm,346,43
L,170,mm,346,43
L1,40,mm,346,43
H,84,mm,346,43
H1,44,mm,346,43
H2,15,mm,346,43
H3,11,mm,346,43
z,249,mm,346,43
z1,82,mm,346,43
z2,85,mm,346,43
M,M8,,346,43
Hole pattern,F05/F03,,346,43
Gewicht,"0,900",kg,346,43
EUR,"216,67",EUR,346,43
d,50,mm,347,43
DN,40,mm,347,43
PN,16,,347,43
SDR,11,,347,43
kv-Wert,1600,l/min,347,43
D,169,mm,347,43
D1,117,mm,347,43
D2,97,mm,347,43
L,184,mm,347,43
L1,44,mm,347,43
H,90,mm,347,43
H1,51,mm,347,43
H2,15,mm,347,43
H3,11,mm,347,43
z,271,mm,347,43
z1,91,mm,347,43
z2,89,mm,347,43
M,M8,,347,43
Hole pattern,F05/F03,,347,43
Gewicht,"1,190",kg,347,43
EUR,"244,22",EUR,347,43
d,63,mm,348,43
DN,50,mm,348,43
PN,16,,348,43
SDR,11,,348,43
kv-Wert,3100,l/min,348,43
D,204,mm,348,43
D1,132,mm,348,43
D2,117,mm,348,43
L,227,mm,348,43
L1,48,mm,348,43
H,105,mm,348,43
H1,64,mm,348,43
H2,15,mm,348,43
H3,10,mm,348,43
z,321,mm,348,43
z1,110,mm,348,43
z2,101,mm,348,43
M,M8,,348,43
Hole pattern,F05/F03,,348,43
Gewicht,"2,110",kg,348,43
EUR,"323,30",EUR,348,43
d,75,mm,349,43
DN,65,mm,349,43
PN,16,,349,43
SDR,11,,349,43
kv-Wert,5000,l/min,349,43
D,235,mm,349,43
D1,147,mm,349,43
D2,132,mm,349,43
L,276,mm,349,43
L1,55,mm,349,43
H,117,mm,349,43
H1,85,mm,349,43
H2,15,mm,349,43
H3,21,mm,349,43
z,386,mm,349,43
z1,125,mm,349,43
z2,134,mm,349,43
M,M8,,349,43
Hole pattern,F07,,349,43
Gewicht,"5,550",kg,349,43
EUR,"667,25",EUR,349,43
d,90,mm,350,43
DN,80,mm,350,43
PN,16,,350,43
SDR,11,,350,43
kv-Wert,7000,l/min,350,43
D,235,mm,350,43
D1,168,mm,350,43
D2,147,mm,350,43
L,297,mm,350,43
L1,62,mm,350,43
H,189,mm,350,43
H1,105,mm,350,43
H2,15,mm,350,43
H3,21,mm,350,43
z,421,mm,350,43
z1,140,mm,350,43
z2,141,mm,350,43
M,M8,,350,43
Hole pattern,F07,,350,43
Gewicht,"8,150",kg,350,43
EUR,"791,04",EUR,350,43
d,32,mm,339,44
DN,25,mm,339,44
PN,16,,339,44
D,135,mm,339,44
D1,97,mm,339,44
D2,82,mm,339,44
L,150,mm,339,44
L1,36,mm,339,44
L3,93,mm,339,44
L4,34,mm,339,44
L5,59,mm,339,44
L6,97,mm,339,44
H,34,mm,339,44
z,223,mm,339,44
z1,76,mm,339,44
z2,71,mm,339,44
d,40,mm,340,44
DN,32,mm,340,44
PN,16,,340,44
D,157,mm,340,44
D1,117,mm,340,44
D2,97,mm,340,44
L,170,mm,340,44
L1,40,mm,340,44
L3,110,mm,340,44
L4,41,mm,340,44
L5,69,mm,340,44
L6,114,mm,340,44
H,42,mm,340,44
z,249,mm,340,44
z1,82,mm,340,44
z2,85,mm,340,44
d,50,mm,341,44
DN,40,mm,341,44
PN,16,,341,44
D,169,mm,341,44
D1,117,mm,341,44
D2,97,mm,341,44
L,184,mm,341,44
L1,40,mm,341,44
L3,180,mm,341,44
L4,41,mm,341,44
L5,69,mm,341,44
L6,120,mm,341,44
H,49,mm,341,44
z,271,mm,341,44
z1,91,mm,341,44
z2,89,mm,341,44
d,63,mm,342,44
DN,50,mm,342,44
PN,16,,342,44
D,204,mm,342,44
D1,132,mm,342,44
D2,117,mm,342,44
L,227,mm,342,44
L1,48,mm,342,44
L3,128,mm,342,44
L4,49,mm,342,44
L5,79,mm,342,44
L6,141,mm,342,44
H,62,mm,342,44
z,321,mm,342,44
z1,110,mm,342,44
z2,101,mm,342,44
d,75,mm,343,44
DN,65,mm,343,44
PN,16,,343,44
D,235,mm,343,44
D1,147,mm,343,44
D2,132,mm,343,44
L,276,mm,343,44
L1,55,mm,343,44
L3,270,mm,343,44
L4,70,mm,343,44
L5,64,mm,343,44
L6,206,mm,343,44
H,194,mm,343,44
H1,85,mm,343,44
H2,15,mm,343,44
z,386,mm,343,44
z1,125,mm,343,44
z2,136,mm,343,44
M,M8,,343,44
d,90,mm,344,44
DN,80,mm,344,44
PN,16,,344,44
D,255,mm,344,44
D1,168,mm,344,44
D2,147,mm,344,44
L,297,mm,344,44
L1,62,mm,344,44
L3,270,mm,344,44
L4,70,mm,344,44
L5,64,mm,344,44
L6,206,mm,344,44
H,200,mm,344,44
H1,105,mm,344,44
H2,15,mm,344,44
z,421,mm,344,44
z1,140,mm,344,44
z2,141,mm,344,44
M,M8,,344,44
d,110,mm,369,45
DN,100,mm,369,45
PN,10,,369,45
kv-Wert,6500,l/min,369,45
D,260,mm,369,45
D1,188,mm,369,45
D2,168,mm,369,45
L,552,mm,369,45
L1,72,mm,369,45
L3,106,mm,369,45
z,696,mm,369,45
z1,320,mm,369,45
z2,56,mm,369,45
H1,104,mm,369,45
H2,167,mm,369,45
H3,55,mm,369,45
d,140,mm,370,45
DN,125,mm,370,45
PN,10,,370,45
kv-Wert,11500,l/min,370,45
D,287,mm,370,45
D1,233,mm,370,45
D2,208,mm,370,45
L,662,mm,370,45
L1,84,mm,370,45
L3,106,mm,370,45
z,830,mm,370,45
z1,383,mm,370,45
z2,64,mm,370,45
H1,117,mm,370,45
H2,181,mm,370,45
H3,55,mm,370,45
d,20,mm,271,46
DN,15,mm,271,46
PN,16,bar,271,46
D,95,mm,271,46
D1,65,mm,271,46
D2,28,mm,271,46
D3,14,mm,271,46
H max.,12,mm,271,46
AL,4,,271,46
SC,M12,,271,46
d,25,mm,272,46
DN,20,mm,272,46
PN,16,bar,272,46
D,105,mm,272,46
D1,75,mm,272,46
D2,34,mm,272,46
D3,14,mm,272,46
H max.,12,mm,272,46
AL,4,,272,46
SC,M12,,272,46
d,32,mm,273,46
DN,25,mm,273,46
PN,16,bar,273,46
D,115,mm,273,46
D1,85,mm,273,46
D2,42,mm,273,46
D3,14,mm,273,46
H max.,16,mm,273,46
AL,4,,273,46
SC,M12,,273,46
d,40,mm,274,46
DN,32,mm,274,46
PN,16,bar,274,46
D,140,mm,274,46
D1,100,mm,274,46
D2,51,mm,274,46
D3,18,mm,274,46
H max.,16,mm,274,46
AL,4,,274,46
SC,M16,,274,46
d,50,mm,275,46
DN,40,mm,275,46
PN,16,bar,275,46
D,150,mm,275,46
D1,110,mm,275,46
D2,62,mm,275,46
D3,18,mm,275,46
H max.,20,mm,275,46
AL,4,,275,46
SC,M16,,275,46
